name,position,team,GW,total_points,goals_scored,assists,goals_conceded,saves,ict_index,minutes,transfers_in,value,was_home,fix_difficulty,selected
Ryan Christie,MID,Bournemouth,7,2,0,0,3,0,4.5,82,1799,50,1,2.0,4434
Ryan Christie,MID,Bournemouth,8,1,0,0,2,0,0.7,45,5227,50,0,2.0,8416
Ryan Christie,MID,Bournemouth,9,1,0,0,1,0,1.6,33,1228,50,1,2.0,7552
Ryan Christie,MID,Bournemouth,10,2,0,0,1,0,3.5,90,460,50,1,2.0,6348
Ryan Christie,MID,Bournemouth,11,2,0,0,6,0,1.9,90,160,50,0,2.0,5514
Ryan Christie,MID,Bournemouth,12,3,0,0,0,0,11.3,90,93,50,1,2.0,5145
Ryan Christie,MID,Bournemouth,13,2,0,0,1,0,3.8,90,931,50,0,2.0,5897
Ryan Christie,MID,Bournemouth,14,7,0,1,2,0,11.2,90,289,50,1,2.0,5560
Ryan Christie,MID,Bournemouth,15,3,0,0,0,0,7.0,90,1483,50,0,2.0,6834
Ryan Christie,MID,Bournemouth,16,3,0,0,0,0,3.0,90,1180,50,0,2.0,7314
Ryan Christie,MID,Bournemouth,18,1,0,0,2,0,3.7,90,575,50,0,2.0,8362
Ryan Christie,MID,Bournemouth,19,3,0,0,0,0,2.5,90,1072,50,1,2.0,8815
Ryan Christie,MID,Bournemouth,20,2,0,0,1,0,0.8,68,694,50,0,2.0,8357
Ryan Christie,MID,Bournemouth,21,2,0,0,4,0,5.7,90,496,50,1,2.0,7693
Ryan Christie,MID,Bournemouth,22,1,0,0,1,0,4.3,90,291,50,0,2.0,7467
Ryan Christie,MID,Bournemouth,23,1,0,0,1,0,1.1,55,302,50,1,2.0,7452
Ryan Christie,MID,Bournemouth,24,2,0,0,3,0,5.0,90,291,50,0,2.0,6925
Ryan Christie,MID,Bournemouth,25,1,0,0,2,0,3.5,90,417,50,0,2.0,6813
Ryan Christie,MID,Bournemouth,26,2,0,0,1,0,5.6,87,346,50,1,2.0,6727
Ryan Christie,MID,Bournemouth,27,1,0,0,0,0,0.8,45,862,50,0,2.0,7339
Ryan Christie,MID,Bournemouth,31,3,0,0,0,0,1.9,90,54,50,1,2.0,8020
Ryan Christie,MID,Bournemouth,32,2,0,0,2,0,2.4,90,318,50,0,2.0,7842
Ryan Christie,MID,Bournemouth,33,1,0,0,2,0,7.3,90,455,50,1,2.0,7937
Ryan Christie,MID,Bournemouth,36,1,0,0,3,0,3.4,90,221,50,0,2.0,8188
Ryan Christie,MID,Bournemouth,37,3,0,0,0,0,5.2,80,660,50,1,2.0,8223
Ryan Christie,MID,Bournemouth,38,2,0,0,2,0,4.7,90,265,50,0,2.0,7895
Ryan Giles,DEF,Luton,1,0,0,0,4,0,6.1,90,0,45,0,2.0,13932
Ryan Giles,DEF,Luton,3,1,0,0,3,0,4.8,90,477,45,0,2.0,13425
Ryan Giles,DEF,Luton,4,2,0,0,1,0,3.7,70,1025,45,1,2.0,13673
Ryan Giles,DEF,Luton,16,1,0,0,2,0,1.5,83,48,43,1,2.0,10353
Ryan Giles,DEF,Luton,18,1,0,0,0,0,2.6,45,46,43,1,2.0,10097
Ryan Giles,DEF,Luton,19,1,0,0,2,0,2.8,71,134,43,0,2.0,10118
Ryan Gravenberch,MID,Liverpool,8,1,0,0,1,0,3.4,45,3348,50,0,4.0,6897
Ryan Gravenberch,MID,Liverpool,9,3,0,0,0,0,3.5,61,3416,50,1,5.0,9123
Ryan Gravenberch,MID,Liverpool,10,1,0,0,0,0,1.7,58,4217,50,1,5.0,11929
Ryan Gravenberch,MID,Liverpool,11,2,0,0,1,0,5.2,82,6350,50,0,4.0,16614
Ryan Gravenberch,MID,Liverpool,13,1,0,0,0,0,2.4,36,343,50,0,4.0,10449
Ryan Gravenberch,MID,Liverpool,14,2,0,0,3,0,3.6,82,1114,50,1,5.0,10764
Ryan Gravenberch,MID,Liverpool,16,1,0,0,0,0,1.1,56,582,50,0,4.0,10241
Ryan Gravenberch,MID,Liverpool,17,3,0,0,0,0,3.8,60,490,50,1,5.0,9407
Ryan Gravenberch,MID,Liverpool,19,3,0,0,0,0,4.5,65,561,50,0,4.0,8425
Ryan Gravenberch,MID,Liverpool,23,1,0,0,1,0,0.4,57,260,50,0,4.0,7826
Ryan Gravenberch,MID,Liverpool,31,1,0,0,1,0,2.7,59,68,50,1,5.0,6515
Ryan Gravenberch,MID,Liverpool,35,2,0,0,2,0,5.7,90,277,50,0,4.0,6639
Ryan Yates,MID,Nott'm Forest,1,2,0,0,2,0,1.0,90,0,50,0,2.0,3246
Ryan Yates,MID,Nott'm Forest,3,2,0,0,3,0,1.6,90,50,50,0,2.0,3519
Ryan Yates,MID,Nott'm Forest,4,2,0,0,0,0,2.6,90,97,49,0,2.0,3438
Ryan Yates,MID,Nott'm Forest,14,3,0,0,1,0,8.2,90,45,49,1,2.0,2812
Ryan Yates,MID,Nott'm Forest,15,0,0,0,3,0,0.4,45,49,49,0,2.0,2847
Ryan Yates,MID,Nott'm Forest,16,2,0,0,1,0,1.1,90,18,49,0,2.0,2815
Ryan Yates,MID,Nott'm Forest,17,2,0,0,2,0,2.1,90,65,48,1,2.0,2827
Ryan Yates,MID,Nott'm Forest,18,2,0,0,3,0,3.7,90,95,48,1,2.0,2870
Ryan Yates,MID,Nott'm Forest,20,2,0,0,1,0,2.2,90,36,48,1,2.0,2840
Ryan Yates,MID,Nott'm Forest,21,2,0,0,2,0,0.9,61,57,48,0,2.0,2816
Ryan Yates,MID,Nott'm Forest,23,1,0,0,1,0,5.8,90,23,48,0,2.0,2821
Ryan Yates,MID,Nott'm Forest,24,2,0,0,3,0,0.8,72,45,48,1,2.0,2827
Ryan Yates,MID,Nott'm Forest,27,2,0,0,1,0,1.3,90,31,48,1,2.0,2865
Ryan Yates,MID,Nott'm Forest,28,2,0,0,1,0,1.3,71,27,48,0,2.0,2883
Ryan Yates,MID,Nott'm Forest,29,2,0,0,1,0,3.3,90,122,48,0,2.0,3116
Ryan Yates,MID,Nott'm Forest,30,2,0,0,1,0,2.6,90,53,48,1,2.0,2955
Ryan Yates,MID,Nott'm Forest,31,2,0,0,1,0,2.0,90,82,48,1,2.0,2994
Ryan Yates,MID,Nott'm Forest,32,1,0,0,3,0,2.5,80,15,48,0,2.0,2931
Ryan Yates,MID,Nott'm Forest,33,2,0,0,2,0,3.0,65,25,48,1,2.0,2940
Ryan Yates,MID,Nott'm Forest,36,7,1,0,1,0,7.0,90,12,48,0,2.0,2930
Ryan Yates,MID,Nott'm Forest,37,2,0,0,1,0,2.6,71,67,48,1,2.0,2982
Ryan Yates,MID,Nott'm Forest,38,4,0,1,0,0,4.0,57,116,48,0,2.0,3065
Rúben Gato Alves Dias,DEF,Man City,2,7,0,0,0,0,1.3,90,34260,55,1,5.0,545672
Rúben Gato Alves Dias,DEF,Man City,3,2,0,0,1,0,3.7,90,126534,55,0,5.0,688212
Rúben Gato Alves Dias,DEF,Man City,4,2,0,0,1,0,2.4,90,107340,55,1,5.0,797895
Rúben Gato Alves Dias,DEF,Man City,5,2,0,0,1,0,5.7,90,61531,55,0,5.0,842408
Rúben Gato Alves Dias,DEF,Man City,6,6,0,0,0,0,2.5,90,41870,55,1,5.0,853743
Rúben Gato Alves Dias,DEF,Man City,7,-1,0,0,2,0,7.0,90,41872,55,0,5.0,877614
Rúben Gato Alves Dias,DEF,Man City,8,2,0,0,1,0,1.3,90,18525,55,0,5.0,824427
Rúben Gato Alves Dias,DEF,Man City,10,6,0,0,0,0,1.6,90,8616,55,0,5.0,778184
Rúben Gato Alves Dias,DEF,Man City,12,0,0,0,4,0,2.1,90,15034,55,0,5.0,761484
Rúben Gato Alves Dias,DEF,Man City,13,2,0,0,1,0,2.5,90,18630,55,1,5.0,752059
Rúben Gato Alves Dias,DEF,Man City,14,1,0,0,3,0,3.4,90,8995,55,1,5.0,745810
Rúben Gato Alves Dias,DEF,Man City,15,2,0,0,1,0,4.9,90,5647,55,0,5.0,736069
Rúben Gato Alves Dias,DEF,Man City,16,2,0,0,1,0,3.7,90,17704,55,0,5.0,744145
Rúben Gato Alves Dias,DEF,Man City,17,1,0,0,2,0,6.2,90,22804,55,1,5.0,760326
Rúben Gato Alves Dias,DEF,Man City,21,1,0,0,2,0,3.5,90,21109,55,0,5.0,690164
Rúben Gato Alves Dias,DEF,Man City,23,2,0,0,1,0,3.9,90,4222,55,0,5.0,684849
Rúben Gato Alves Dias,DEF,Man City,24,6,0,0,0,0,3.0,90,8987,55,1,5.0,680767
Rúben Gato Alves Dias,DEF,Man City,26,6,0,0,0,0,2.2,90,22012,55,0,5.0,723039
Rúben Gato Alves Dias,DEF,Man City,27,2,0,0,1,0,2.3,90,11922,55,1,5.0,720783
Rúben Gato Alves Dias,DEF,Man City,30,6,0,0,0,0,2.1,90,13515,55,1,5.0,718570
Rúben Gato Alves Dias,DEF,Man City,31,2,0,0,1,0,3.4,90,28123,55,1,5.0,744783
Rúben Gato Alves Dias,DEF,Man City,32,1,0,0,2,0,5.8,90,40720,55,0,5.0,780990
Rúben Gato Alves Dias,DEF,Man City,33,2,0,0,1,0,5.3,90,41299,55,1,5.0,813005
Rúben Gato Alves Dias,DEF,Man City,38,2,0,0,1,0,1.8,90,7550,55,1,5.0,781113
Sam Johnstone,GK,Crystal Palace,1,6,0,0,0,1,0.7,90,0,45,0,2.0,170832
Sam Johnstone,GK,Crystal Palace,2,2,0,0,1,2,0.5,90,13594,45,1,2.0,193051
Sam Johnstone,GK,Crystal Palace,3,2,0,0,1,0,0.2,90,11801,45,0,2.0,195002
Sam Johnstone,GK,Crystal Palace,4,1,0,0,2,2,1.5,90,12787,45,1,2.0,196869
Sam Johnstone,GK,Crystal Palace,5,1,0,0,3,2,1.6,90,5989,45,0,2.0,188171
Sam Johnstone,GK,Crystal Palace,6,8,0,0,0,5,3.9,90,6771,45,1,2.0,182809
Sam Johnstone,GK,Crystal Palace,7,9,0,0,0,3,2.2,90,8858,45,0,2.0,176903
Sam Johnstone,GK,Crystal Palace,8,9,0,0,0,5,3.8,90,56507,45,1,2.0,205733
Sam Johnstone,GK,Crystal Palace,9,1,0,0,4,3,2.2,90,96546,45,0,2.0,293128
Sam Johnstone,GK,Crystal Palace,10,1,0,0,2,0,0.2,90,75958,45,1,2.0,341001
Sam Johnstone,GK,Crystal Palace,11,9,0,0,0,5,3.6,90,106664,46,0,2.0,444415
Sam Johnstone,GK,Crystal Palace,12,1,0,0,3,1,1.2,90,115600,46,1,2.0,557569
Sam Johnstone,GK,Crystal Palace,13,1,0,0,2,1,0.6,90,121071,47,0,2.0,678925
Sam Johnstone,GK,Crystal Palace,14,2,0,0,1,2,1.6,90,23052,47,0,2.0,636877
Sam Johnstone,GK,Crystal Palace,15,1,0,0,2,2,1.8,90,37928,47,1,2.0,652002
Sam Johnstone,GK,Crystal Palace,16,2,0,0,1,0,0.0,86,7488,47,1,2.0,580062
Sam Johnstone,GK,Crystal Palace,25,3,0,0,1,3,2.5,90,1195,45,0,2.0,213068
Sam Johnstone,GK,Crystal Palace,26,6,0,0,0,0,0.3,90,13401,44,1,2.0,230947
Sam Johnstone,GK,Crystal Palace,27,1,0,0,3,3,2.7,90,3392,44,0,2.0,217980
Sam Johnstone,GK,Crystal Palace,28,2,0,0,1,1,1.1,90,4929,44,1,2.0,217551
Saman Ghoddos,MID,Brentford,13,2,0,0,1,0,2.1,89,620,45,1,2.0,5335
Saman Ghoddos,MID,Brentford,14,2,0,0,1,0,1.9,76,1362,45,1,2.0,6309
Saman Ghoddos,MID,Brentford,15,2,0,0,2,0,2.7,90,1220,45,0,2.0,7118
Saman Ghoddos,MID,Brentford,16,2,0,0,1,0,1.9,90,1045,45,0,2.0,7517
Saman Ghoddos,MID,Brentford,17,1,0,0,2,0,3.1,90,461,45,1,2.0,6756
Saman Ghoddos,MID,Brentford,19,2,0,0,4,0,5.4,90,354,45,1,2.0,6095
Saman Ghoddos,MID,Brentford,20,1,0,0,3,0,4.9,90,318,45,0,2.0,5828
Sander Berge,MID,Burnley,1,2,0,0,3,0,0.0,90,0,50,1,2.0,13803
Sander Berge,MID,Burnley,3,1,0,0,3,0,2.3,67,345,50,1,2.0,14433
Sander Berge,MID,Burnley,4,1,0,0,2,0,2.5,45,248,49,1,2.0,13132
Sander Berge,MID,Burnley,8,2,0,0,4,0,1.0,90,2199,48,1,2.0,12595
Sander Berge,MID,Burnley,9,1,0,0,2,0,0.9,65,1384,48,0,2.0,12999
Sander Berge,MID,Burnley,11,2,0,0,2,0,2.8,90,610,48,1,2.0,12166
Sander Berge,MID,Burnley,12,2,0,0,3,0,3.1,90,262,48,0,2.0,11496
Sander Berge,MID,Burnley,13,2,0,0,2,0,4.4,90,363,48,1,2.0,11292
Sander Berge,MID,Burnley,14,3,0,0,0,0,2.7,90,540,48,1,2.0,11376
Sander Berge,MID,Burnley,15,1,0,0,1,0,0.6,90,292,48,0,2.0,11250
Sander Berge,MID,Burnley,16,2,0,0,1,0,3.2,90,418,48,0,2.0,11227
Sander Berge,MID,Burnley,17,2,0,0,2,0,3.2,90,412,48,1,2.0,10964
Sander Berge,MID,Burnley,18,9,1,0,0,0,5.8,90,184,47,0,2.0,10563
Sander Berge,MID,Burnley,19,1,0,0,2,0,2.5,90,1457,47,1,2.0,11774
Sander Berge,MID,Burnley,20,-2,0,0,3,0,0.0,55,672,47,0,2.0,11546
Sander Berge,MID,Burnley,22,2,0,0,3,0,2.7,90,69,47,0,2.0,10419
Sander Berge,MID,Burnley,23,1,0,0,2,0,3.2,90,286,47,1,2.0,10435
Sander Berge,MID,Burnley,24,2,0,0,3,0,4.6,90,169,47,0,2.0,10096
Sander Berge,MID,Burnley,25,2,0,0,5,0,1.9,90,160,47,1,2.0,9858
Sander Berge,MID,Burnley,26,2,0,0,3,0,3.1,90,225,47,0,2.0,9847
Sander Berge,MID,Burnley,27,2,0,0,2,0,3.9,90,175,47,1,2.0,9762
Sander Berge,MID,Burnley,28,1,0,0,2,0,4.7,90,123,46,0,2.0,9677
Sander Berge,MID,Burnley,29,2,0,0,1,0,4.7,90,740,46,1,2.0,10918
Sander Berge,MID,Burnley,30,2,0,0,2,0,2.9,90,225,46,0,2.0,10109
Sander Berge,MID,Burnley,31,2,0,0,1,0,3.0,90,255,46,1,2.0,10148
Sander Berge,MID,Burnley,32,1,0,0,1,0,1.6,90,253,46,0,2.0,10112
Sander Berge,MID,Burnley,33,2,0,0,1,0,2.7,90,235,46,1,2.0,10030
Sander Berge,MID,Burnley,34,2,0,0,1,0,3.9,90,176,46,0,2.0,9891
Sander Berge,MID,Burnley,35,2,0,0,1,0,5.8,90,79,46,0,2.0,9724
Sander Berge,MID,Burnley,36,2,0,0,4,0,3.1,90,95,46,1,2.0,9687
Sander Berge,MID,Burnley,37,4,0,1,2,0,4.7,90,119,46,0,2.0,9586
Sander Berge,MID,Burnley,38,2,0,0,2,0,6.3,90,393,46,1,2.0,9884
Sandro Tonali,MID,Newcastle,1,6,1,0,1,0,0.0,90,0,55,1,4.0,131488
Sandro Tonali,MID,Newcastle,2,1,0,0,1,0,0.4,66,106532,55,0,3.0,315239
Sandro Tonali,MID,Newcastle,3,3,0,0,0,0,1.5,71,33356,55,1,4.0,323134
Sandro Tonali,MID,Newcastle,4,1,0,0,1,0,4.5,57,14974,55,0,3.0,311088
Sandro Tonali,MID,Newcastle,8,2,0,0,2,0,2.0,90,7401,54,0,3.0,224452
Santiago Bueno,DEF,Wolves,13,1,0,0,3,0,2.5,90,190,45,0,2.0,2558
Santiago Bueno,DEF,Wolves,19,2,0,0,1,0,2.3,90,110,45,0,2.0,3180
Santiago Bueno,DEF,Wolves,28,1,0,0,1,0,1.7,90,90,45,1,2.0,4176
Santiago Bueno,DEF,Wolves,30,1,0,0,2,0,0.7,90,70,45,0,2.0,4395
Santiago Bueno,DEF,Wolves,32,1,0,0,2,0,3.0,90,79,45,1,2.0,4597
Santiago Bueno,DEF,Wolves,33,1,0,0,2,0,2.6,90,106,45,0,2.0,4743
Santiago Bueno,DEF,Wolves,38,1,0,0,2,0,2.7,83,47,45,0,2.0,4946
Sasa Kalajdzic,FWD,Wolves,11,2,0,0,0,0,2.1,60,4553,49,0,2.0,20055
Saïd Benrahma,MID,West Ham,1,2,0,0,1,0,6.0,90,0,60,0,2.0,75884
Saïd Benrahma,MID,West Ham,2,2,0,0,1,0,1.1,68,4162,60,1,3.0,77420
Saïd Benrahma,MID,West Ham,3,4,0,1,1,0,9.1,51,4184,59,0,2.0,70373
Saïd Benrahma,MID,West Ham,4,3,0,0,0,0,4.2,70,7225,59,0,2.0,72328
Saïd Benrahma,MID,West Ham,10,0,0,0,0,0,5.4,33,733,57,1,3.0,49398
Saïd Benrahma,MID,West Ham,11,2,0,0,2,0,2.1,63,1272,57,0,2.0,47760
Saïd Benrahma,MID,West Ham,19,-1,0,0,0,0,4.5,57,258,56,0,2.0,43151
Saïd Benrahma,MID,West Ham,20,3,0,0,0,0,3.2,72,439,56,1,3.0,42917
Saša Lukić,MID,Fulham,1,3,0,0,0,0,2.1,90,0,45,0,2.0,25104
Saša Lukić,MID,Fulham,2,2,0,0,3,0,3.3,90,35175,45,1,3.0,72725
Saša Lukić,MID,Fulham,3,1,0,0,1,0,0.6,70,8399,45,0,2.0,68209
Saša Lukić,MID,Fulham,9,2,0,0,2,0,0.5,71,720,44,0,2.0,34115
Saša Lukić,MID,Fulham,26,2,0,0,1,0,4.0,90,1042,43,0,2.0,33053
Saša Lukić,MID,Fulham,27,3,0,0,0,0,2.2,87,2491,43,1,3.0,34474
Saša Lukić,MID,Fulham,28,2,0,0,2,0,1.5,69,2147,43,0,2.0,35523
Saša Lukić,MID,Fulham,29,8,1,0,0,0,7.7,80,1307,43,1,3.0,35051
Saša Lukić,MID,Fulham,30,2,0,0,1,0,1.9,62,9011,43,0,2.0,43694
Saša Lukić,MID,Fulham,31,1,0,0,2,0,1.8,32,5328,43,0,2.0,47196
Saša Lukić,MID,Fulham,33,3,0,0,0,0,5.3,90,2172,43,0,2.0,45426
Saša Lukić,MID,Fulham,34,2,0,0,3,0,1.9,90,1749,43,1,3.0,43060
Saša Lukić,MID,Fulham,36,3,0,0,0,0,4.4,74,782,43,0,2.0,40346
Scott McKenna,DEF,Nott'm Forest,1,1,0,0,2,0,1.2,90,0,45,0,2.0,6801
Scott McKenna,DEF,Nott'm Forest,2,2,0,0,1,0,2.5,90,1756,45,1,2.0,9642
Scott McKenna,DEF,Nott'm Forest,3,0,0,0,2,0,2.0,56,214,45,0,2.0,8663
Scott McKenna,DEF,Nott'm Forest,4,7,0,0,0,0,4.6,90,39,45,0,2.0,7088
Scott McKenna,DEF,Nott'm Forest,5,2,0,0,1,0,3.5,90,1294,45,1,2.0,9493
Scott McTominay,MID,Man Utd,5,2,0,0,3,0,0.5,84,187,49,1,4.0,6263
Scott McTominay,MID,Man Utd,6,3,0,0,0,0,2.2,90,240,48,0,3.0,6327
Scott McTominay,MID,Man Utd,9,7,1,0,1,0,5.3,62,20069,48,0,3.0,26465
Scott McTominay,MID,Man Utd,10,2,0,0,3,0,6.6,90,38069,48,1,4.0,59632
Scott McTominay,MID,Man Utd,11,3,0,0,0,0,2.6,90,53230,48,0,3.0,108767
Scott McTominay,MID,Man Utd,12,3,0,0,0,0,3.7,90,39588,48,1,4.0,137661
Scott McTominay,MID,Man Utd,13,3,0,0,0,0,1.2,90,18612,48,0,3.0,140563
Scott McTominay,MID,Man Utd,14,2,0,0,1,0,0.7,90,10026,48,0,3.0,133477
Scott McTominay,MID,Man Utd,15,14,2,0,1,0,21.2,90,6132,48,1,4.0,126044
Scott McTominay,MID,Man Utd,16,2,0,0,3,0,5.3,90,133530,49,1,4.0,261195
Scott McTominay,MID,Man Utd,17,3,0,0,0,0,5.4,90,27173,49,0,3.0,241226
Scott McTominay,MID,Man Utd,18,2,0,0,2,0,3.9,90,18162,49,0,3.0,235973
Scott McTominay,MID,Man Utd,20,1,0,0,2,0,4.0,45,6987,48,0,3.0,192578
Scott McTominay,MID,Man Utd,21,1,0,0,0,0,1.4,32,6608,47,1,4.0,153249
Scott McTominay,MID,Man Utd,25,1,0,0,0,0,1.4,45,44639,46,0,3.0,171345
Scott McTominay,MID,Man Utd,26,1,0,0,2,0,1.7,37,25837,46,1,4.0,178861
Scott McTominay,MID,Man Utd,27,2,0,0,3,0,2.0,90,7842,46,0,3.0,163597
Scott McTominay,MID,Man Utd,28,2,0,0,0,0,3.4,90,5788,46,1,4.0,154714
Scott McTominay,MID,Man Utd,30,1,0,0,1,0,1.7,90,8663,46,0,3.0,144917
Scott McTominay,MID,Man Utd,38,3,0,0,0,0,2.0,90,2716,45,0,3.0,85095
Seamus Coleman,DEF,Everton,15,6,0,0,0,0,1.5,66,156,44,1,2.0,2981
Seamus Coleman,DEF,Everton,21,6,0,0,0,0,2.6,90,458,44,1,2.0,3523
Seamus Coleman,DEF,Everton,24,0,0,0,2,0,0.8,34,347,44,0,2.0,4035
Seamus Coleman,DEF,Everton,30,-1,0,0,2,0,0.7,90,179,44,0,2.0,4741
Seamus Coleman,DEF,Everton,32,8,0,0,0,0,3.5,90,225,44,1,2.0,4945
Seamus Coleman,DEF,Everton,33,-1,0,0,4,0,1.7,45,1020,44,0,2.0,5895
Seamus Coleman,DEF,Everton,37,7,0,0,0,0,3.7,90,439,44,1,2.0,5328
Seamus Coleman,DEF,Everton,38,1,0,0,2,0,0.7,90,525,44,0,2.0,5705
Sean Longstaff,MID,Newcastle,2,1,0,0,0,0,0.8,33,235,50,0,3.0,18338
Sean Longstaff,MID,Newcastle,4,4,0,1,2,0,4.4,32,261,49,0,3.0,15113
Sean Longstaff,MID,Newcastle,5,3,0,0,0,0,3.5,90,663,49,1,4.0,15042
Sean Longstaff,MID,Newcastle,6,11,1,1,0,0,7.2,90,1467,49,0,3.0,15957
Sean Longstaff,MID,Newcastle,7,3,0,0,0,0,4.7,90,25249,49,1,4.0,40629
Sean Longstaff,MID,Newcastle,8,1,0,0,2,0,0.5,90,44454,49,0,3.0,74144
Sean Longstaff,MID,Newcastle,9,7,1,0,0,0,6.7,90,10327,49,1,4.0,75742
Sean Longstaff,MID,Newcastle,10,1,0,0,2,0,3.8,90,33338,49,0,3.0,101739
Sean Longstaff,MID,Newcastle,11,2,0,0,0,0,1.7,90,20857,49,1,4.0,111320
Sean Longstaff,MID,Newcastle,12,2,0,0,2,0,2.1,90,10085,49,0,3.0,109721
Sean Longstaff,MID,Newcastle,17,3,0,0,0,0,9.2,90,549,49,1,4.0,44723
Sean Longstaff,MID,Newcastle,18,2,0,0,1,0,7.2,90,821,49,0,3.0,43338
Sean Longstaff,MID,Newcastle,19,2,0,0,3,0,0.8,70,990,49,1,4.0,43005
Sean Longstaff,MID,Newcastle,20,4,0,1,4,0,5.1,90,233,48,0,3.0,39669
Sean Longstaff,MID,Newcastle,21,2,0,0,3,0,0.7,90,596,48,1,4.0,36797
Sean Longstaff,MID,Newcastle,22,2,0,0,1,0,2.9,90,675,48,0,3.0,35467
Sean Longstaff,MID,Newcastle,23,13,2,0,4,0,11.7,90,1382,48,1,4.0,35915
Sean Longstaff,MID,Newcastle,24,2,0,0,2,0,5.6,90,15255,48,0,3.0,49725
Sean Longstaff,MID,Newcastle,25,2,0,0,2,0,3.7,90,8652,48,1,4.0,53721
Sean Longstaff,MID,Newcastle,26,2,0,0,4,0,1.3,90,3532,48,0,3.0,51344
Sean Longstaff,MID,Newcastle,27,3,0,0,0,0,1.4,90,2445,48,1,4.0,50089
Sean Longstaff,MID,Newcastle,28,2,0,0,3,0,3.0,90,893,48,0,3.0,46921
Sean Longstaff,MID,Newcastle,30,2,0,0,3,0,6.4,90,1342,48,1,4.0,43952
Sean Longstaff,MID,Newcastle,31,2,0,0,1,0,3.8,90,1729,48,1,4.0,43835
Sean Longstaff,MID,Newcastle,32,2,0,0,0,0,1.7,90,480,48,0,3.0,41550
Sean Longstaff,MID,Newcastle,33,3,0,0,0,0,0.7,90,689,48,1,4.0,40380
Sean Longstaff,MID,Newcastle,34,1,0,0,2,0,2.9,89,679,48,0,3.0,38712
Sean Longstaff,MID,Newcastle,35,2,0,0,1,0,5.8,90,674,48,1,4.0,37924
Sean Longstaff,MID,Newcastle,36,8,1,0,0,0,6.0,76,817,48,0,3.0,37768
Sean Longstaff,MID,Newcastle,38,2,0,0,2,0,1.4,90,4499,48,0,3.0,46801
Serge Aurier,DEF,Nott'm Forest,1,1,0,0,2,0,1.2,90,0,45,0,2.0,35193
Serge Aurier,DEF,Nott'm Forest,2,10,0,2,1,0,9.5,90,17832,45,1,2.0,59014
Serge Aurier,DEF,Nott'm Forest,3,0,0,0,3,0,3.1,90,106759,45,0,2.0,168448
Serge Aurier,DEF,Nott'm Forest,4,6,0,0,0,0,1.0,71,20683,45,0,2.0,165326
Serge Aurier,DEF,Nott'm Forest,6,0,0,0,2,0,1.0,55,1398,45,0,2.0,173493
Serge Aurier,DEF,Nott'm Forest,7,2,0,0,1,0,2.0,90,10965,45,1,2.0,172737
Serge Aurier,DEF,Nott'm Forest,8,1,0,0,0,0,2.1,45,13105,45,0,2.0,175673
Serge Aurier,DEF,Nott'm Forest,9,2,0,0,1,0,3.2,87,2210,45,1,2.0,151743
Serge Aurier,DEF,Nott'm Forest,10,1,0,0,3,0,2.6,90,2598,45,0,2.0,145443
Serge Aurier,DEF,Nott'm Forest,14,2,0,0,1,0,4.1,90,3597,45,1,2.0,136092
Sergio Reguilón,DEF,Man Utd,5,1,0,0,3,0,3.5,84,15493,44,1,4.0,31424
Sergio Reguilón,DEF,Man Utd,6,5,0,0,0,0,1.1,78,56284,44,0,3.0,85491
Sergio Reguilón,DEF,Man Utd,12,8,0,0,0,0,3.8,78,1686,44,1,4.0,57985
Sergio Reguilón,DEF,Man Utd,15,0,0,0,0,0,3.9,45,262,44,1,4.0,46878
Sergio Reguilón,DEF,Man Utd,16,0,0,0,3,0,7.0,90,1346,44,1,4.0,44727
Sergio Reguilón,DEF,Brentford,23,1,0,0,3,0,2.7,78,749,44,1,2.0,29570
Sergio Reguilón,DEF,Brentford,24,12,0,1,0,0,7.3,90,11875,44,0,2.0,39192
Sergio Reguilón,DEF,Brentford,26,-1,0,0,4,0,4.2,72,51058,44,0,2.0,202512
Sergio Reguilón,DEF,Brentford,27,4,0,1,2,0,4.8,90,17706,44,1,2.0,196276
Sergio Reguilón,DEF,Brentford,32,9,0,2,2,0,7.7,75,1374,44,0,2.0,164712
Sergio Reguilón,DEF,Brentford,33,8,0,0,0,0,7.5,90,84118,44,1,2.0,247055
Sergio Reguilón,DEF,Brentford,34,7,0,1,1,0,10.1,90,38781,45,0,2.0,251155
Sergio Reguilón,DEF,Brentford,35,1,0,0,1,0,5.2,76,64023,45,0,2.0,309617
Sergio Reguilón,DEF,Brentford,36,8,0,0,0,0,4.7,90,34423,45,1,2.0,335195
Sergio Reguilón,DEF,Brentford,37,2,0,0,1,0,5.1,90,27498,45,0,2.0,329605
Sergio Reguilón,DEF,Brentford,38,1,0,0,3,0,2.7,73,10013,45,1,2.0,321912
Shandon Baptiste,MID,Brentford,15,2,0,0,2,0,1.1,68,23861,43,0,2.0,117934
Shandon Baptiste,MID,Brentford,16,2,0,0,1,0,2.0,64,19802,43,0,2.0,131999
Simon Adingra,MID,Brighton,5,5,0,1,1,0,5.4,84,799,50,0,2.0,26958
Simon Adingra,MID,Brighton,6,2,0,0,1,0,3.6,87,6128,50,1,3.0,31913
Simon Adingra,MID,Brighton,8,7,1,0,2,0,8.0,90,1579,50,1,3.0,29190
Simon Adingra,MID,Brighton,9,2,0,0,2,0,2.1,90,11972,50,0,2.0,38778
Simon Adingra,MID,Brighton,10,2,0,0,1,0,4.5,70,46724,50,1,3.0,76713
